movieId,genreId
71246,8
71248,5
71252,11
71252,16
71254,1
71254,15
71254,16
71264,3
71264,4
71264,9
71264,19
71266,8
71266,14
71268,5
71268,8
71276,8
71278,2
71278,5
71280,8
71280,16
71282,7
71285,5
71285,8
71300,8
71302,5
71302,15
71304,8
71304,11
71318,2
71318,3
71318,15
71322,8
71325,5
71325,8
71325,14
71327,8
71327,14
71341,11
71343,10
71343,16
71348,6
71348,8
71350,6
71350,8
71350,10
71350,14
71350,16
71357,8
71357,14
71361,6
71361,8
71361,14
71363,5
71372,11
71374,11
71376,16
71379,11
71379,16
71382,8
71384,8
71386,5
71386,9
71390,7
71402,5
71404,2
71404,9
71409,6
71409,16
71413,5
71413,8
71413,14
71416,5
71416,12
71418,8
71426,11
71426,13
71426,16
71429,5
71429,8
71433,2
71433,6
71433,8
71433,18
71438,8
71442,5
71442,8
71444,8
71444,12
71444,14
71446,8
71448,5
71450,7
71453,7
71453,8
71458,18
71460,1
71460,14
71462,7
71464,5
71464,8
71466,5
71466,8
71468,1
71468,9
71468,15
71472,3
71472,5
71474,2
71474,9
71474,16
71482,1
71482,5
71482,9
71484,3
71484,15
71486,1
71486,6
71486,8
71488,11
71488,16
71490,8
71490,11
71490,16
71494,1
71494,3
71494,5
71494,11
71494,16
71497,8
71497,17
71500,5
71500,11
71500,16
71503,11
71518,5
71518,8
71520,5
71522,7
71525,5
71530,1
71530,15
71530,16
71533,1
71533,5
71533,6
71535,1
71535,5
71535,11
71537,5
71537,8
71537,12
71537,14
71542,7
71545,8
71550,5
71550,8
71550,13
71556,5
71556,6
71556,11
71558,5
71560,2
71560,5
71571,11
71571,16
71573,1
71573,6
71573,8
71573,13
71573,16
71575,5
71575,8
71579,8
71579,14
71582,8
71591,2
71591,5
71591,12
71606,9
71606,12
71619,8
71634,8
71638,8
71640,7
71650,7
71653,6
71653,8
71664,5
71668,5
71668,14
71670,5
71675,5
71677,5
71677,8
71685,8
71688,5
71688,8
71688,14
71691,1
71691,8
71691,16
71693,8
71693,14
71695,6
71695,8
71697,8
71697,14
71700,11
71702,14
71705,5
71705,14
71707,3
71707,5
71707,12
71707,14
71709,8
71717,8
71717,14
71717,17
71719,5
71719,14
71726,3
71726,5
71728,5
71728,15
71730,7
71732,5
71732,11
71736,8
71738,8
71738,10
71740,2
71740,9
71740,12
71740,14
71743,8
71743,14
71745,2
71745,4
71745,8
71745,9
71745,19
71748,8
71748,12
71750,8
71755,8
71758,8
71760,8
71760,9
71760,14
71762,7
71765,7
71779,1
71779,8
71779,17
71792,5
71792,17
71795,6
71795,8
71804,5
71804,8
71804,14
71806,8
71808,1
71808,8
71810,1
71810,2
71810,8
71810,17
71817,7
71821,4
71823,8
71823,14
71838,8
71838,16
71840,1
71840,2
71840,14
71851,11
71851,15
71865,8
71867,8
71873,1
71873,2
71876,8
71878,11
71878,16
71888,8
71888,14
71899,3
71899,5
71899,8
71902,8
71902,14
71910,1
71926,5
71926,8
71928,8
71928,14
71931,8
71931,17
71933,2
71933,8
71933,17
71936,8
71938,8
71938,17
71940,8
71942,8
71966,8
71966,14
71970,2
71970,5
71970,14
71973,8
71976,2
71976,14
71978,8
71980,5
71980,8
71980,14
71986,7
71986,17
71989,8
71989,14
71991,8
71993,9
71995,1
71995,11
71995,15
71999,1
71999,2
71999,8
71999,9
71999,14
71999,15
71999,16
72001,5
72011,8
72011,14
72013,8
72016,7
72018,6
72018,7
72022,8
72027,8
72027,17
72030,7
72032,7
72035,3
72035,5
72035,9
72037,3
72037,5
72037,9
72039,8
72041,5
72041,11
72043,3
72043,5
72043,15
72045,6
72045,8
72090,10
72092,13
72092,16
72094,8
72096,8
72100,5
72102,3
72102,7
72102,8
72102,9
72104,3
72104,8
72104,13
72104,15
72104,16
72109,1
72109,5
72109,11
72109,14
72113,8
72117,8
72117,14
72124,8
72129,6
72129,11
72129,13
72129,16
72131,7
72131,12
72131,19
72142,1
72142,5
72142,8
72142,14
72153,8
72153,14
72156,9
72159,5
72159,8
72161,1
72161,6
72161,8
72161,10
72163,2
72163,14
72163,18
72165,1
72165,2
72165,5
72165,9
72165,11
72165,16
72167,1
72167,6
72167,8
72167,16
72169,5
72169,7
72171,1
72171,5
72176,5
72176,6
72176,8
72178,5
72178,8
72178,17
72204,11
72204,13
72204,16
72209,1
72209,3
72209,4
72209,15
72212,5
72216,5
72224,5
72226,2
72226,3
72226,4
72226,5
72226,6
72228,8
72235,8
72249,8
72249,14
72258,1
72258,5
72258,6
72258,16
72261,3
72261,12
72263,5
72265,8
72265,14
72267,8
72273,5
72276,2
72281,8
72283,8
72283,17
72287,8
72290,8
72290,17
72292,8
72294,3
72294,4
72294,8
72294,9
72294,19
72298,1
72298,8
72298,18
72300,8
72302,8
72302,17
72304,7
72304,8
72308,1
72308,2
72308,8
72308,15
72310,8
72315,14
72315,18
72321,7
72327,6
72327,8
72327,10
72327,16
72330,8
72332,2
72332,5
72332,7
72332,9
72334,7
72336,5
72340,5
72340,13
72342,5
72344,8
72344,14
72356,3
72356,4
72356,5
72356,9
72360,1
72360,3
72360,9
72363,2
72363,8
72367,8
72369,1
72369,8
72378,1
72378,8
72378,15
72378,16
72380,8
72380,11
72380,13
72380,15
72380,16
72386,8
72386,14
72386,16
72388,8
72388,14
72393,11
72393,13
72393,15
72393,16
72395,8
72400,6
72400,8
72400,10
72400,14
72405,6
72405,8
72407,8
72407,9
72407,11
72407,14
72407,16
72424,1
72424,16
72479,8
72479,14
72479,17
72483,8
72483,14
72485,8
72489,1
72489,6
72489,8
72489,16
72491,5
72491,6
72491,8
72505,1
72505,2
72507,1
72507,16
72512,5
72516,2
72524,7
72524,12
72537,1
72537,16
72552,5
72552,8
72554,1
72554,8
72557,5
72557,16
72559,2
72559,5
72571,13
72571,15
72571,16
72574,1
72574,8
72574,16
72583,9
72585,5
72585,14
72587,8
72587,12
72587,14
72589,8
72589,14
72591,1
72591,16
72593,1
72593,6
72593,16
72601,1
72601,2
72601,3
72601,5
72601,16
72603,3
72605,8
72605,16
72605,17
72607,5
72607,8
72609,7
72612,3
72612,5
72618,4
72618,8
72621,3
72621,8
72624,8
72626,5
72626,18
72628,11
72628,16
72630,15
72632,8
72634,7
72637,2
72637,3
72637,9
72641,8
72643,5
72643,8
72645,7
72647,8
72649,5
72649,8
72651,5
72653,8
72657,8
72657,17
72668,1
72668,5
72668,6
72670,11
72670,16
72672,1
72674,8
72674,14
72678,8
72681,8
72681,17
72683,8
72692,3
72692,5
72692,9
72694,8
72696,5
72698,1
72698,8
72698,14
72698,16
72701,2
72701,3
72701,4
72701,5
72701,15
72703,8
72712,7
72714,7
72718,8
72720,8
72722,1
72722,6
72722,8
72722,16
72724,1
72724,6
72724,16
72726,8
72731,6
72731,8
72731,9
72731,11
72731,16
72733,8
72735,8
72735,14
72735,17
72737,3
72737,4
72737,9
72737,12
72737,14
72741,8
72751,18
72762,1
72762,8
72762,16
72764,5
72764,11
72777,11
72777,15
72781,5
72781,7
72784,11
72784,16
72787,5
72787,11
72815,7
72822,8
72833,2
72833,8
72833,14
72840,1
72840,16
72844,7
72844,8
72844,14
72846,8
72848,8
72850,8
72852,1
72852,6
72852,8
72854,8
72854,14
72856,8
72856,10
72866,8
72870,8
72872,1
72872,6
72872,8
72874,1
72876,8
72878,8
72880,8
72883,5
72883,14
72885,8
72897,8
72897,14
72899,8
72899,14
72904,8
72906,8
72908,8
72908,14
72910,8
72913,7
72915,3
72915,12
72919,5
72919,6
72919,8
72919,14
72921,9
72921,14
72923,1
72923,8
72925,3
72925,4
72927,3
72929,11
72929,13
72929,16
72931,3
72934,5
72936,5
72936,14
72947,5
72947,14
72949,8
72953,5
72953,8
72953,12
72953,14
72956,5
72958,11
72960,8
72980,8
72980,14
72982,1
72982,2
72982,9
72995,6
72995,8
72995,13
72998,1
72998,2
72998,15
72998,19
73000,8
73000,12
73000,14
73002,6
73002,8
73002,16
73008,8
73008,14
73008,17
73010,5
73010,14
73015,5
73015,14
73017,1
73017,6
73017,13
73017,16
73023,8
73023,14
73025,1
73025,16
73027,8
73031,5
73042,3
73042,4
73042,5
73042,12
73049,1
73049,6
73049,8
73049,9
73049,14
73051,8
73051,14
73056,8
73060,5
73064,8
73086,10
73086,16
73089,8
73089,13
73099,8
73101,5
73101,8
73101,9
73106,5
73109,8
73111,5
73111,18
73114,1
73114,2
73114,8
73114,17
73117,5
73117,8
73117,14
73121,1
73121,9
73121,11
73123,1
73123,2
73123,8
73125,5
73125,8
73133,7
73135,5
73135,8
73137,6
73137,8
73137,14
73139,5
73139,8
73139,16
73143,7
73145,5
73145,8
73145,14
73148,1
73148,14
73148,15
73148,16
73150,1
73150,16
73152,8
73154,8
73154,14
73158,2
73158,14
73158,18
73160,5
73160,11
73162,8
73162,16
73165,5
73165,6
73165,16
73168,8
73168,11
73168,16
73170,5
73170,12
73170,14
73183,6
73183,8
73183,16
73185,1
73185,6
73185,8
73188,8
73194,8
73196,8
73198,7
73200,5
73200,14
73202,8
73204,8
73208,5
73208,8
73208,14
73211,11
73211,16
73224,3
73224,4
73226,7
73228,1
73230,1
73230,8
73232,8
73234,1
73234,8
73234,16
73236,1
73240,5
73240,8
73240,14
73245,8
73256,8
73256,11
73256,16
73261,8
73266,5
73266,8
73266,14
73268,1
73268,8
73268,11
73268,16
73270,8
73276,7
73284,1
73284,8
73284,16
73284,18
73286,1
73286,2
73290,8
73304,5
73304,8
73306,5
73314,7
73317,5
73317,18
73319,5
73319,14
73321,1
73321,2
73321,8
73323,1
73323,6
73323,13
73328,5
73328,8
73330,6
73330,8
73330,10
73330,16
73334,8
73339,8
73339,14
73344,6
73344,8
73355,8
73355,9
73359,5
73365,6
73365,9
73365,10
73365,16
73370,8
73370,14
73384,8
73384,13
73384,14
73386,6
73386,8
73390,1
73390,3
73390,8
73392,7
73399,8
73399,14
73401,8
73411,1
73411,2
73411,15
73411,17
73413,5
73413,8
73416,8
73431,5
73431,6
73442,1
73442,13
73442,16
73444,1
73444,8
73444,16
73447,5
73447,14
73449,8
73453,7
73457,8
73460,7
73462,4
73462,5
73462,8
73464,1
73464,6
73464,16
73466,1
73469,7
73472,7
73475,1
73475,8
73478,11
73480,6
73480,8
73480,14
73488,1
73488,11
73488,16
73492,8
73494,5
73494,14
73499,1
73499,2
73501,5
73504,8
73504,14
73511,6
73511,8
73511,11
73511,13
73511,16
73513,8
73515,5
73515,14
73523,8
73526,8
73529,5
73531,8
73533,8
73569,1
73569,5
73569,6
73572,8
73572,11
73581,8
73587,5
73590,8
73590,14
73608,5
73608,8
73608,14
73614,6
73614,8
73617,8
73630,8
73630,14
73639,18
73641,11
73641,13
73641,16
73664,2
73664,3
73664,4
73668,8
73676,1
73676,5
73676,8
73678,1
73678,2
73678,5
73678,14
73681,5
73681,8
73708,7
73710,7
73713,5
73713,8
73718,8
73730,1
73730,6
73730,16
73741,1
73741,6
73741,8
73741,16
73744,8
73744,12
73744,14
73754,7
73759,1
73759,3
73759,11
73772,8
73774,5
73774,8
73776,1
73776,8
73776,14
73778,5
73780,8
73782,8
73790,6
73790,8
73790,14
73804,2
73804,4
73804,5
73804,9
73808,6
73808,8
73808,16
73813,7
73818,5
73818,8
73818,14
73820,8
73822,5
73822,8
73824,8
73826,8
73829,1
73829,11
73831,8
73834,16
73851,5
73854,2
73854,3
73854,4
73854,9
73854,12
73858,5
73860,8
73862,7
73868,7
73870,11
73870,15
73870,16
73872,7
73874,1
73874,8
73876,1
73876,6
73876,8
73879,1
73879,4
73879,5
73879,14
73881,5
73881,8
73881,14
73883,2
73883,4
73885,8
73885,16
73900,5
73900,8
73900,12
73900,14
73912,5
73914,1
73914,2
73914,8
73919,5
73922,5
73922,14
73929,1
73929,9
73929,11
73929,16
73954,1
73954,8
73954,17
73967,8
73978,2
73978,8
73978,14
73978,18
73981,6
73981,8
73981,16
73983,8
73987,5
73987,18
73989,16
73991,5
73991,14
74014,5
74014,8
74017,5
74056,7
74061,5
74061,8
74061,11
74061,16
74064,8
74064,16
74075,5
74075,11
74086,8
74089,4
74089,9
74089,12
74095,3
74095,9
74095,11
74095,15
74097,2
74097,8
74097,17
74099,1
74099,8
74099,14
74099,18
74103,1
74103,6
74103,8
74103,16
74107,5
74109,5
74109,14
74111,1
74111,2
74111,8
74111,14
74111,17
74113,8
74113,17
74115,1
74115,3
74115,9
74127,11
74129,5
74129,8
74129,9
74129,14
74131,8
74135,5
74135,8
74137,5
74137,14
74139,1
74139,8
74139,14
74139,17
74141,8
74144,8
74148,7
74150,5
74150,8
74150,14
74152,5
74152,7
74154,5
74154,14
74156,8
74156,16
74159,8
74159,16
74161,5
74161,6
74161,13
74161,16
74164,6
74164,11
74204,1
74204,6
74204,16
74226,7
74226,8
74228,8
74228,11
74228,13
74228,16
74230,8
74230,17
74255,16
74257,16
74261,8
74261,18
74263,8
74266,8
74271,1
74271,2
74271,3
74271,8
74271,15
74275,5
74275,8
74275,14
74282,4
74282,8
74282,14
74284,5
74287,8
74287,18
74297,8
74300,5
74302,1
74302,16
74306,8
74310,5
74310,14
74317,7
74319,8
74324,8
74327,5
74327,8
74332,5
74337,8
74337,14
74339,5
74339,12
74342,5
74342,8
74342,17
74355,5
74355,6
74355,8
74355,14
74370,11
74370,16
74382,6
74382,8
74404,1
74404,2
74404,8
74404,12
74404,14
74404,16
74404,17
74406,1
74406,2
74406,8
74406,12
74406,14
74406,16
74406,17
74416,8
74426,8
74426,12
74426,14
74428,5
74428,14
74431,8
74434,5
74434,6
74434,8
74434,17
74436,5
74436,11
74436,15
74436,16
74438,1
74438,2
74438,5
74438,8
74438,14
74446,6
74446,13
74448,6
74448,13
74450,5
74450,14
74452,11
74452,16
74456,11
74456,16
74458,8
74458,13
74458,16
74471,6
74471,13
74473,6
74473,13
74475,8
74475,13
74475,16
74478,5
74478,8
74480,5
74480,14
74484,1
74484,5
74484,6
74484,16
74486,3
74488,8
74488,9
74488,14
74491,1
74491,2
74491,17
74493,8
74493,16
74504,8
74506,14
74508,8
74508,14
74510,1
74510,6
74510,8
74510,13
74510,16
74512,7
74530,2
74530,9
74532,1
74532,5
74532,6
74538,8
74541,5
74541,6
74545,8
74545,13
74545,16
74547,8
74547,17
74553,3
74553,9
74573,5
74573,8
74575,5
74575,8
74575,17
74580,1
74580,4
74580,5
74582,5
74588,6
74588,8
74590,8
74590,10
74595,8
74613,6
74613,8
74613,14
74619,1
74619,2
74619,9
74619,15
74621,8
74624,2
74624,8
74624,14
74630,4
74630,9
74630,12
74641,1
74641,5
74641,6
74641,14
74647,5
74649,5
74649,8
74649,14
74653,6
74653,8
74653,16
74657,5
74657,6
74668,1
74668,15
74671,1
74671,6
74671,8
74673,1
74673,8
74675,8
74677,7
74679,7
74681,5
74683,5
74685,1
74685,8
74685,11
74685,15
74685,16
74688,8
74688,14
74688,17
74696,7
74696,8
74698,5
74698,9
74701,7
74706,8
74706,17
74727,5
74727,6
74727,8
74727,13
74731,11
74731,13
74731,15
74731,16
74733,6
74733,8
74733,16
74738,11
74738,16
74740,13
74740,16
74748,8
74748,17
74750,11
74750,16
74752,11
74752,16
74754,5
74754,8
74754,14
74760,1
74760,3
74760,5
74777,8
74777,13
74777,16
74780,8
74782,4
74782,8
74787,8
74787,14
74789,2
74789,9
74789,19
74791,3
74795,1
74795,8
74795,16
74795,17
74799,1
74799,2
74799,8
74799,14
74799,18
74818,6
74818,8
74820,8
74827,6
74827,8
74851,1
74851,6
74857,1
74857,8
74859,5
74859,12
74859,14
74864,5
74868,8
74868,11
74868,15
74870,5
74886,1
74886,2
74886,8
74886,14
74886,17
74916,5
74916,8
74937,8
74937,16
74944,6
74944,8
74944,16
74946,5
74948,6
74948,8
74948,16
74965,11
74965,13
74965,16
74967,2
74967,5
74967,8
75335,8
75335,14
75341,8
75341,14
75345,8
75345,14
75349,11
75349,15
75349,16
75351,11
75351,16
75362,11
75367,6
75367,8
75370,18
75374,1
75374,11
75374,16
75386,8
75386,11
75386,16
75389,11
75389,16
75389,18
75392,6
75392,8
75392,16
75395,8
75395,11
75395,16
75397,1
75397,2
75397,5
75402,8
75402,14
75404,5
75404,11
75406,7
75408,1
75408,3
75408,5
75408,6
75408,8
75408,13
75408,14
75408,16
75414,8
75414,11
75414,13
75414,14
75414,16
75416,1
75416,2
75416,15
75421,8
75423,5
75423,8
75423,9
75425,11
75428,8
75428,14
75434,5
75434,8
75434,9
75436,8
75438,6
75438,13
75438,16
75440,5
75443,6
75443,8
75446,8
75803,5
75805,1
75805,5
75805,14
75808,1
75808,6
75808,8
75808,16
75813,5
75813,6
75813,8
75813,16
75816,5
75818,7
75820,8
75820,10
75820,16
75823,8
75823,11
75823,17
75825,6
75825,11
75825,13
75825,16
75831,12
75927,16
75929,8
75929,11
75929,13
75929,14
75929,16
75938,1
75938,2
75938,17
75940,8
75947,7
75950,8
75962,5
75962,14
75977,5
75977,6
75977,8
75977,13
75979,6
75979,8
75979,10
75981,5
75983,2
75983,8
75985,1
75985,15
75985,16
75990,5
75990,8
75992,8
75994,2
75994,8
75994,14
75994,17
76022,8
76022,14
76022,16
76030,11
76030,16
76032,8
76032,16
76034,7
76049,7
76051,5
76051,6
76051,8
76054,7
76054,8
76056,6
76056,8
76056,16
76060,5
76063,11
76063,13
76063,16
76066,8
76066,11
76066,16
76077,5
76077,15
76079,8
76079,16
76082,8
76082,16
76085,8
76087,6
76087,8
76087,13
76089,8
76089,14
76091,6
76091,8
76091,13
76091,16
76093,2
76093,3
76093,4
76093,9
76093,19
76108,3
76108,4
76108,5
76111,8
76111,13
76117,8
76117,16
76119,5
76121,16
76127,3
76127,5
76127,12
76130,1
76130,8
76130,15
76130,16
76132,2
76132,5
76132,6
76134,6
76134,11
76134,13
76134,16
76137,7
76143,6
76143,16
76145,6
76145,11
76145,16
76147,5
76147,14
76149,8
76151,7
76153,1
76153,3
76153,5
76153,6
76153,8
76153,13
76153,14
76153,16
76156,8
76158,8
76169,5
76169,13
76169,16
76171,5
76171,8
76173,5
76173,6
76175,1
76175,2
76175,8
76175,9
76182,5
76182,11
76185,5
76185,8
76187,8
76189,15
76189,16
76208,5
76208,8
76208,11
76208,16
76210,5
76210,6
76210,8
76217,8
76238,1
76238,5
76238,8
76241,1
76241,8
76244,8
76244,14
76244,16
76244,17
76251,1
76251,5
76255,6
76255,8
76255,16
76258,6
76258,8
76258,16
76269,8
76272,6
76272,8
76272,16
76277,8
76277,14
76277,18
76279,5
76279,12
76279,14
76288,7
76291,8
76293,1
76293,5
76293,14
76298,11
76301,3
76301,4
76301,5
76303,8
76303,11
76312,5
76312,6
76312,8
76317,8
76317,11
76317,16
76533,5
76533,14
76680,5
76680,8
76680,14
76692,8
76692,14
76695,5
76695,18
76699,7
76701,8
76701,14
76701,18
76709,3
76711,5
76714,8
76716,8
76716,16
76718,1
76718,11
76720,5
76720,14
76722,18
76729,8
76729,13
76729,16
76731,7
76736,11
76738,7
76743,1
76743,2
76743,5
76747,8
76747,14
76751,6
76751,7
76753,8
76753,11
76753,16
76755,16
76758,5
76763,8
76763,12
76770,7
76772,8
76772,16
76776,8
76776,13
76778,7
76778,13
76808,8
76811,11
76811,15
76811,16
76814,11
76814,16
76816,8
76816,14
76818,5
76818,8
76818,14
76823,2
76823,8
76823,16
76827,5
76827,8
76829,5
76829,14
76832,9
76832,11
76832,16
76836,8
76860,11
76860,16
76862,8
76864,8
76866,7
76873,1
76873,6
76873,16
77141,8
77141,14
77141,17
77143,5
77143,8
77143,17
77146,5
77146,6
77146,8
77146,14
77149,2
77149,9
77149,14
77149,15
77154,3
77154,7
77156,8
77156,14
77162,8
77162,14
77177,7
77179,7
77181,7
77184,5
77184,6
77189,8
77189,17
77191,5
77201,1
77201,8
77201,17
77204,2
77204,8
77204,14
77206,4
77206,5
77208,8
77208,13
77210,5
77210,8
77210,14
77212,6
77212,8
77212,10
77217,5
77217,12
77223,5
77223,12
77229,16
77231,8
77231,14
77233,5
77233,7
77238,8
77238,17
77240,8
77240,14
77259,11
77259,13
77264,4
77264,8
77266,8
77281,7
77291,5
77291,8
77293,6
77293,8
77293,16
77296,8
77296,14
77298,8
77300,1
77300,3
77303,5
77307,8
77312,8
77312,14
77316,8
77316,17
77318,11
77326,8
77326,9
77326,11
77326,13
77326,14
77328,6
77328,8
77328,13
77328,16
77330,6
77330,8
77330,13
77332,8
77336,11
77336,16
77339,11
77342,5
77344,8
77349,16
77351,5
77351,8
77353,5
77355,8
77355,15
77355,16
77357,6
77357,7
77357,8
77359,6
77359,8
77359,13
77362,5
77362,12
77364,1
77364,2
77364,8
77364,13
77364,16
77370,5
77412,3
77412,4
77414,8
77414,14
77416,1
77416,6
77416,8
77416,16
77421,5
77421,8
77421,14
77427,11
77433,8
77435,5
77435,12
77435,17
77444,6
77444,8
77444,16
77449,11
77449,16
77451,8
77451,14
77451,17
77455,5
77455,7
77463,8
77463,14
77468,1
77468,6
77470,6
77479,5
77479,7
77481,5
77481,11
77491,8
77493,16
77496,10
77496,16
77496,17
77509,8
77517,8
77517,17
77538,1
77538,6
77540,1
77540,2
77540,9
77540,11
77550,8
77561,1
77561,2
77561,15
77561,16
77561,19
77596,8
77596,17
77613,6
77613,8
77613,10
77615,8
77615,16
77629,7
77658,7
77665,5
77667,1
77667,5
77672,6
77672,16
77680,5
77680,18
77682,11
77682,13
77688,5
77707,5
77709,2
77709,3
77709,8
77711,8
77711,14
77711,16
77715,8
77715,14
77719,8
77721,11
77721,17
77729,1
77729,6
77729,8
77729,16
77731,1
77731,6
77731,16
77734,1
77736,5
77736,6
77738,8
77738,11
77738,16
77742,5
77742,12
77744,6
77744,8
77744,16
77752,5
77770,1
77770,8
77772,5
77772,11
77774,7
77776,18
77778,18
77780,8
77780,15
77780,16
77783,5
77783,8
77783,14
77788,8
77795,15
77798,9
77798,11
77798,16
77800,5
77800,8
77802,5
77802,8
77808,8
77808,14
77810,8
77816,7
77818,1
77818,5
77818,8
77818,18
77820,4
77820,5
77829,7
77831,5
77833,7
77833,8
77835,5
77835,12
77835,14
77835,17
77837,8
77841,2
77841,5
77843,16
77846,6
77846,8
77852,11
77854,5
77854,7
77866,1
77866,2
77866,8
77866,14
77866,17
77875,8
77881,8
77881,14
77883,5
77883,8
77891,8
77893,1
77893,8
77896,1
77896,2
77896,8
77896,16
77899,8
77907,5
77907,7
77910,11
77917,8
77919,8
77921,5
77921,12
77921,14
77931,5
77931,12
77931,15
77931,18
77941,11
77941,13
77941,16
77944,7
77947,5
77947,8
77951,8
77966,7
77968,7
77979,8
77979,17
77981,8
77981,14
77983,8
77983,18
77985,8
77990,5
78000,8
78003,1
78003,6
78003,16
78006,8
78009,4
78009,8
78009,9
78009,12
78009,14
78011,14
78014,8
78014,17
78016,8
78019,8
78019,17
78022,1
78022,3
78022,15
78025,8
78030,8
78032,11
78034,5
78034,8
78034,14
78037,7
78039,8
78039,14
78041,1
78041,5
78043,5
78045,5
78054,1
78054,2
78054,5
78054,6
78057,1
78057,2
78059,9
78059,11
78062,5
78062,9
78062,11
78062,15
78062,16
78064,7
78066,8
78068,8
78068,17
78071,5
78071,12
78073,8
78073,14
78081,5
78084,11
78086,16
78088,13
78088,16
78090,7
78093,5
78093,6
78093,8
78093,14
78095,8
78095,14
78097,8
78097,13
78097,16
78099,8
78099,16
78101,7
78103,8
78103,17
78105,1
78105,2
78105,9
78105,14
78105,19
78111,5
78111,12
78116,5
78116,8
78122,3
78122,12
78124,5
78124,8
78124,14
78128,1
78128,8
78130,1
78130,11
78130,16
78132,11
78132,16
78140,7
78142,5
78142,8
78142,17
78145,8
78157,11
78160,5
78162,5
78168,5
78168,8
78170,5
78170,8
78174,5
78174,8
78174,14
78181,2
78181,8
78181,17
78184,2
78186,6
78186,8
78186,10
78186,16
78192,8
78196,5
78196,14
78207,5
78207,8
78209,5
78211,11
78211,16
78218,8
78218,16
78222,8
78222,14
78222,16
78224,8
78235,8
78235,16
78245,8
78245,14
78247,3
78247,5
78249,8
78251,5
78264,5
78264,14
78266,11
78266,15
78266,16
78268,5
78270,5
78270,14
78272,8
78276,8
78278,8
78290,8
78295,5
78308,8
78313,8
78316,8
78316,14
78319,2
78319,11
78319,16
78321,5
78329,5
78329,8
78332,8
78332,14
78335,5
78335,8
78335,9
78337,5
78337,8
78340,8
78342,8
78342,14
78344,8
78349,13
78349,16
78358,8
78360,8
78366,5
78366,8
78366,14
78370,5
78370,8
78376,8
78379,7
78381,8
78381,12
78381,14
78405,5
78405,9
78408,5
78408,8
78408,12
78408,14
78410,5
78410,8
78410,14
78413,8
78416,5
78416,12
78418,8
78420,8
78420,10
78420,13
78420,16
78422,5
78422,8
78438,8
78438,10
78442,8
78442,14
78445,8
78445,17
78459,7
78459,16
78461,8
78461,11
78461,16
78463,5
78463,8
78463,14
78465,5
78465,12
78465,14
78467,1
78467,8
78467,16
78467,18
78469,1
78469,5
78469,16
78483,5
78488,5
78488,8
78490,8
78490,14
78499,2
78499,3
78499,4
78499,5
78499,9
78499,19
78517,7
78519,8
78519,16
78528,6
78528,8
78528,14
78534,8
78536,8
78539,3
78539,4
78544,5
78557,5
78557,9
78557,12
78557,14
78574,8
78574,16
78579,8
78579,11
78579,15
78579,16
78583,8
78585,8
78585,9
78585,13
78585,14
78606,8
78606,11
78606,13
78606,16
78612,1
78612,14
78614,8
78618,8
78618,13
78620,5
78620,18
78622,11
78626,5
78626,11
78629,8
78631,1
78631,11
78631,16
78633,7
78635,8
78635,14
78635,17
78637,2
78637,3
78637,4
78637,5
78637,9
78637,19
78640,5
78640,8
78642,6
78642,13
78642,16
78646,5
78646,6
78646,8
78649,7
78651,8
78651,17
78653,8
78653,14
78655,1
78655,6
78655,16
78658,8
78666,5
78666,9
78666,12
78666,14
78669,9
78669,14
78669,16
78673,8
78677,5
78677,8
78677,14
78679,6
78679,8
78679,16
78679,18
78681,8
78681,16
78684,8
78690,8
78690,11
78690,17
78696,8
78696,15
78696,16
78698,1
78698,6
78698,8
78701,8
78701,14
78703,5
78703,8
78703,9
78703,14
78713,8
78715,8
78717,7
78721,8
78723,8
78723,14
78727,6
78727,8
78729,1
78729,2
78729,6
78729,8
78729,16
78737,2
78737,8
78739,1
78739,8
78739,17
78742,5
78742,8
78746,7
78748,7
78757,8
78759,8
78765,8
78772,9
78772,14
78772,16
78772,19
78774,5
78774,8
78776,8
78827,9
78829,7
78832,1
78832,8
78832,17
78834,8
78836,8
78838,8
78838,16
78856,7
78858,5
78858,14
78860,8
78873,6
78873,8
78873,16
78885,8
78893,1
78893,2
78893,9
78895,8
78898,5
78898,8
78898,18
78903,8
78903,16
78905,6
78905,8
78905,10
78905,13
78909,8
78913,5
78913,9
78916,8
78919,5
78921,5
78921,8
78934,8
78934,14
78934,16
78941,8
78944,7
78944,8
78944,17
78946,8
78949,9
78949,11
78951,11
78955,8
78957,8
78959,8
78961,11
78961,15
78961,16
78965,5
78965,7
78967,2
78967,9
78967,11
78967,14
78967,15
78967,16
78974,8
78974,12
78976,7
78976,12
78978,8
78978,14
78980,5
78980,6
78982,5
78982,6
78982,8
78982,13
78984,1
78984,6
78986,8
78991,4
78991,5
78993,5
78993,8
79003,5
79003,12
79003,14
79006,7
79008,3
79008,5
79008,9
79010,5
79010,8
79022,5
79029,7
79029,12
79031,7
79035,8
79035,14
79038,5
79038,6
79043,8
79045,7
79057,1
79057,15
79057,16
79060,8
79060,14
79060,16
79063,5
79063,6
79063,9
79065,5
79065,12
79067,8
79073,7
79077,8
79081,2
79081,8
79081,16
79083,8
79083,14
79091,3
79091,4
79091,5
79091,6
79094,8
79094,14
79094,17
79104,16
79106,5
79106,8
79106,14
79109,1
79109,8
79109,17
79111,6
79111,8
79111,16
79111,17
79124,12
79124,14
79124,18
79127,12
79127,14
79132,1
79132,6
79132,8
